source_id,source_label,source_name,relationship,target_id,target_label,target_name
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1355,Clause,SOLAS II-2/10.10.2,APPLIES_TO,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:778,ShipType,货船
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1355,Clause,SOLAS II-2/10.10.2,APPLIES_TO,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:779,ShipType,客船
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1355,Clause,SOLAS II-2/10.10.2,APPLIES_TO,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:780,ShipType,液货船
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1356,Clause,SOLAS II-2/10.10.2.1,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:700,Equipment,消防员装备
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1357,Clause,SOLAS II-2/10.10.2.2,APPLIES_TO,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:779,ShipType,客船
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1356,Clause,SOLAS II-2/10.10.2.1,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:739,Equipment,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1356,Clause,SOLAS II-2/10.10.2.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:764,Space,服务处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1356,Clause,SOLAS II-2/10.10.2.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:776,Space,处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1356,Clause,SOLAS II-2/10.10.2.1,APPLIES_TO,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:779,ShipType,客船
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1357,Clause,SOLAS II-2/10.10.2.2,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:701,Equipment,自给式呼吸器
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1358,Clause,SOLAS II-2/10.10.2.3,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:700,Equipment,消防员装备
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1358,Clause,SOLAS II-2/10.10.2.3,APPLIES_TO,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:778,ShipType,货船
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1358,Clause,SOLAS II-2/10.10.2.3,APPLIES_TO,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:780,ShipType,液货船
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1359,Clause,SOLAS II-2/10.10.2.4,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:701,Equipment,自给式呼吸器
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1360,Clause,SOLAS II-2/10.10.2.5,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:701,Equipment,自给式呼吸器
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1360,Clause,SOLAS II-2/10.10.2.5,APPLIES_TO,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:778,ShipType,货船
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1360,Clause,SOLAS II-2/10.10.2.5,APPLIES_TO,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:779,ShipType,客船
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1361,Clause,SOLAS II-2/10.10.2.6,APPLIES_TO,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:779,ShipType,客船
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1356,Clause,SOLAS II-2/10.10.2.1,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:701,Equipment,自给式呼吸器
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1362,Clause,SOLAS II-2/10.10.3,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:700,Equipment,消防员装备
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1362,Clause,SOLAS II-2/10.10.3,APPLIES_TO,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:779,ShipType,客船
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1363,Clause,SOLAS II-2/10.10.3.1,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:700,Equipment,消防员装备
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1364,Clause,SOLAS II-2/10.10.3.2,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:700,Equipment,消防员装备
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1364,Clause,SOLAS II-2/10.10.3.2,APPLIES_TO,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:779,ShipType,客船
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1365,Clause,SOLAS II-2/10.10.4,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:742,Equipment,通讯装置
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1367,Clause,SOLAS II-2/11.2,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:730,Equipment,隔热
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1368,Clause,SOLAS II-2/11.3,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:730,Equipment,隔热
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1369,Clause,SOLAS II-2/11.3.1,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:730,Equipment,隔热
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1370,Clause,SOLAS II-2/11.3.2,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:730,Equipment,隔热
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1373,Clause,SOLAS II-2/11.4.1,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:730,Equipment,隔热
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1373,Clause,SOLAS II-2/11.4.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:754,Space,机器处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1373,Clause,SOLAS II-2/11.4.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:776,Space,处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1374,Clause,SOLAS II-2/11.4.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:754,Space,机器处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1374,Clause,SOLAS II-2/11.4.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:776,Space,处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1376,Clause,SOLAS II-2/11.6.1,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:744,Equipment,惰性气体系统
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1376,Clause,SOLAS II-2/11.6.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:757,Space,货舱
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1376,Clause,SOLAS II-2/11.6.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:758,Space,液货舱
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1377,Clause,SOLAS II-2/11.6.1.1,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:744,Equipment,惰性气体系统
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1377,Clause,SOLAS II-2/11.6.1.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:757,Space,货舱
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1377,Clause,SOLAS II-2/11.6.1.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:758,Space,液货舱
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1378,Clause,SOLAS II-2/11.6.1.2,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:744,Equipment,惰性气体系统
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1379,Clause,SOLAS II-2/11.6.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:757,Space,货舱
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1379,Clause,SOLAS II-2/11.6.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:758,Space,液货舱
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1379,Clause,SOLAS II-2/11.6.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:768,Space,围蔽处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1379,Clause,SOLAS II-2/11.6.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:776,Space,处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1379,Clause,SOLAS II-2/11.6.2,APPLIES_TO,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:778,ShipType,货船
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1379,Clause,SOLAS II-2/11.6.2,APPLIES_TO,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:780,ShipType,液货船
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1380,Clause,SOLAS II-2/11.6.2.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:757,Space,货舱
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1380,Clause,SOLAS II-2/11.6.2.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:758,Space,液货舱
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1381,Clause,SOLAS II-2/11.6.2.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:768,Space,围蔽处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1381,Clause,SOLAS II-2/11.6.2.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:776,Space,处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1381,Clause,SOLAS II-2/11.6.2.2,APPLIES_TO,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:778,ShipType,货船
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1381,Clause,SOLAS II-2/11.6.2.2,APPLIES_TO,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:780,ShipType,液货船
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1382,Clause,SOLAS II-2/11.6.3.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:757,Space,货舱
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1382,Clause,SOLAS II-2/11.6.3.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:758,Space,液货舱
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1383,Clause,SOLAS II-2/11.6.3.2,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:744,Equipment,惰性气体系统
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1383,Clause,SOLAS II-2/11.6.3.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:757,Space,货舱
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1383,Clause,SOLAS II-2/11.6.3.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:758,Space,液货舱
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1383,Clause,SOLAS II-2/11.6.3.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:763,Space,控制站
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1383,Clause,SOLAS II-2/11.6.3.2,APPLIES_TO,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:778,ShipType,货船
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1383,Clause,SOLAS II-2/11.6.3.2,APPLIES_TO,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:780,ShipType,液货船
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1384,Clause,SOLAS II-2/11.6.3.3,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:744,Equipment,惰性气体系统
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1384,Clause,SOLAS II-2/11.6.3.3,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:757,Space,货舱
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1384,Clause,SOLAS II-2/11.6.3.3,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:758,Space,液货舱
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1385,Clause,SOLAS II-2/11.6.3.3.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:757,Space,货舱
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1385,Clause,SOLAS II-2/11.6.3.3.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:758,Space,液货舱
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1386,Clause,SOLAS II-2/11.6.3.3.2,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:744,Equipment,惰性气体系统
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1386,Clause,SOLAS II-2/11.6.3.3.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:757,Space,货舱
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1386,Clause,SOLAS II-2/11.6.3.3.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:758,Space,液货舱
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1387,Clause,SOLAS II-2/11.6.4,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:757,Space,货舱
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1387,Clause,SOLAS II-2/11.6.4,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:758,Space,液货舱
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1388,Clause,SOLAS II-2/12.1,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:717,Equipment,失火报警系统
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1389,Clause,SOLAS II-2/12.2,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:717,Equipment,失火报警系统
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1390,Clause,SOLAS II-2/12.3,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:742,Equipment,通讯装置
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1390,Clause,SOLAS II-2/12.3,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:762,Space,起居处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1390,Clause,SOLAS II-2/12.3,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:763,Space,控制站
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1390,Clause,SOLAS II-2/12.3,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:764,Space,服务处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1390,Clause,SOLAS II-2/12.3,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:769,Space,开敞甲板
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1390,Clause,SOLAS II-2/12.3,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:776,Space,处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1390,Clause,SOLAS II-2/12.3,APPLIES_TO,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:779,ShipType,客船
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1391,Clause,SOLAS II-2/13.1,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:739,Equipment,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1391,Clause,SOLAS II-2/13.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:775,Space,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1392,Clause,SOLAS II-2/13.1.1,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:739,Equipment,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1392,Clause,SOLAS II-2/13.1.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:775,Space,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1393,Clause,SOLAS II-2/13.1.2,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:739,Equipment,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1393,Clause,SOLAS II-2/13.1.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:775,Space,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1395,Clause,SOLAS II-2/13.2,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:739,Equipment,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1395,Clause,SOLAS II-2/13.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:775,Space,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1395,Clause,SOLAS II-2/13.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:776,Space,处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1396,Clause,SOLAS II-2/13.2.2,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:739,Equipment,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1396,Clause,SOLAS II-2/13.2.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:775,Space,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1396,Clause,SOLAS II-2/13.2.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:776,Space,处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1397,Clause,SOLAS II-2/13.3.1,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:739,Equipment,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1397,Clause,SOLAS II-2/13.3.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:754,Space,机器处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1397,Clause,SOLAS II-2/13.3.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:762,Space,起居处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1397,Clause,SOLAS II-2/13.3.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:763,Space,控制站
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1397,Clause,SOLAS II-2/13.3.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:764,Space,服务处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1397,Clause,SOLAS II-2/13.3.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:769,Space,开敞甲板
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1397,Clause,SOLAS II-2/13.3.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:770,Space,走廊
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1397,Clause,SOLAS II-2/13.3.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:775,Space,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1397,Clause,SOLAS II-2/13.3.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:776,Space,处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1398,Clause,SOLAS II-2/13.3.1.1,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:739,Equipment,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1398,Clause,SOLAS II-2/13.3.1.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:754,Space,机器处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1398,Clause,SOLAS II-2/13.3.1.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:762,Space,起居处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1398,Clause,SOLAS II-2/13.3.1.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:775,Space,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1398,Clause,SOLAS II-2/13.3.1.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:776,Space,处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1399,Clause,SOLAS II-2/13.3.1.2,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:739,Equipment,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1399,Clause,SOLAS II-2/13.3.1.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:762,Space,起居处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1399,Clause,SOLAS II-2/13.3.1.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:770,Space,走廊
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1399,Clause,SOLAS II-2/13.3.1.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:775,Space,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1399,Clause,SOLAS II-2/13.3.1.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:776,Space,处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1400,Clause,SOLAS II-2/13.3.1.3,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:739,Equipment,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1400,Clause,SOLAS II-2/13.3.1.3,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:762,Space,起居处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1400,Clause,SOLAS II-2/13.3.1.3,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:763,Space,控制站
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1400,Clause,SOLAS II-2/13.3.1.3,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:764,Space,服务处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1400,Clause,SOLAS II-2/13.3.1.3,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:776,Space,处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1401,Clause,SOLAS II-2/13.3.1.4,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:769,Space,开敞甲板
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1402,Clause,SOLAS II-2/13.3.1.5,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:739,Equipment,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1402,Clause,SOLAS II-2/13.3.1.5,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:775,Space,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1398,Clause,SOLAS II-2/13.3.1.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:770,Space,走廊
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1403,Clause,SOLAS II-2/13.3.2.1,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:739,Equipment,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1403,Clause,SOLAS II-2/13.3.2.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:775,Space,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1403,Clause,SOLAS II-2/13.3.2.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:776,Space,处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1404,Clause,SOLAS II-2/13.3.2.1.1,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:739,Equipment,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1404,Clause,SOLAS II-2/13.3.2.1.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:775,Space,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1404,Clause,SOLAS II-2/13.3.2.1.1,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:776,Space,处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1405,Clause,SOLAS II-2/13.3.2.1.2,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:739,Equipment,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1405,Clause,SOLAS II-2/13.3.2.1.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:775,Space,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1406,Clause,SOLAS II-2/13.3.2.2,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:739,Equipment,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1406,Clause,SOLAS II-2/13.3.2.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:775,Space,脱险通道
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1406,Clause,SOLAS II-2/13.3.2.2,MENTIONS_SPACE,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:776,Space,处所
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1407,Clause,SOLAS II-2/13.3.2.3,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:699,Equipment,消防水带
4:997e3eb0-43cb-4030-b3bd-3906f12679d0:1407,Clause,SOLAS II-2/13.3.2.3,MENTIONS_EQUIPMENT,4:997e3eb0-43cb-4030-b3bd-3906f12679d0:739,Equipment,脱险通道
